Barcode 	 Correct reads 	 Corrected reads
A16C61B28D66N501	1	0
A16C61B28D88N502	1	0
A16C61B34D82N502	1	0
A16C61B61D01N502	1	0
A16C62B56D37N502	1	0
A16C62B84D75N501	1	0
A16C64B30D90N502	1	0
A16C64B34D71N502	1	0
A16C64B55D34N502	1	0
A16C65B16D44N502	1	0
A16C66B32D11N502	1	0
A16C66B37D68N502	1	0
A16C66B48D51N502	1	0
A16C66B79D86N502	1	0
A16C67B29D68N502	1	0
A16C67B94D69N501	1	0
A16C68B02D72N502	1	0
A16C68B16D60N502	1	0
A16C68B23D48N501	1	0
A16C68B53D58N501	1	0
A16C68B58D75N502	1	0
A16C68B69D08N502	1	0
A16C68B94D49N502	1	0
A16C69B32D78N501	1	0
A16C69B72D36N501	1	0
A16C70B02D09N501	1	0
A16C70B57D52N502	1	0
A16C70B58D68N501	1	0
A16C70B66D25N501	1	0
A16C71B18D05N502	1	0
A16C71B20D26N502	1	0
A16C71B31D47N502	1	0
A16C71B69D91N502	1	0
A16C73B72D57N502	1	0
A16C73B90D81N502	1	0
A16C74B26D26N502	1	0
A16C74B26D68N502	1	0
A16C74B58D93N502	1	0
A16C74B64D07N502	1	0
A16C74B82D91N502	1	0
A16C74B90D70N501	0	1
A16C75B16D90N502	1	0
A16C75B26D07N501	1	0
A16C75B87D72N502	1	0
A16C76B12D78N502	0	1
A16C76B22D52N501	1	0
A16C76B78D96N502	0	1
A16C76B81D82N501	1	0
A16C76B86D08P999	1	0
A16C76B86D25N502	1	0
A16C77B21D15N502	1	0
A16C77B79D36N501	1	0
A16C78B02D25N501	1	0
A16C78B15D55N502	1	0
A16C78B76D38N502	1	0
A16C79B89D42N502	1	0
A16C80B03D75N501	1	0
A16C80B17D72N501	1	0
A16C80B62D06N501	0	1
A16C80B63D34N502	1	0
A16C80B88D16N501	1	0
A16C81B09D77N502	1	0
A16C81B10D82N502	1	0
A16C81B30D49N502	1	0
A16C81B34D26N502	1	0
A16C81B36D54N502	1	0
A16C81B42D52N502	1	0
A16C82B41D49N502	1	0
A16C82B49D70N501	1	0
A16C82B81D48N502	1	0
A16C82B90D74N501	1	0
A16C83B12D25N501	1	0
A16C83B51D82N502	1	0
A16C83B61D70N502	1	0
A16C86B12D18N501	1	0
A16C86B53D26N502	1	0
A16C87B11D08N502	1	0
A16C88B08D78N502	1	0
A16C88B35D31N502	1	0
A16C88B56D40N501	1	0
A16C88B90D34N501	1	0
A16C89B17D36N502	1	0
A16C90B29D50N501	1	0
A16C90B62D72N502	1	0
A16C90B91D35N502	1	0
A16C91B02D92N502	1	0
A16C91B33D16N501	1	0
A16C91B33D42N502	1	0
A16C92B45D87N501	1	0
A16C92B95D72N501	1	0
A16C93B02D71N501	1	0
A16C93B45D60N501	1	0
A16C93B76D07N502	1	0
A16C93B82D30N502	1	0
A16C94B07D46N501	1	0
A16C94B10D78N502	1	0
A16C95B55D58N501	1	0
A16C96B27D17N502	0	1
A16C96B29D24N502	0	1
A16C96B70D26N501	1	0
A17C02B26D50N502	1	0
A17C02B36D33N502	1	0
A17C02B54D49N502	1	0
A17C02B62D56N501	1	0
A17C02B85D35N502	1	0
A17C02B94D63N501	1	0
A17C03B76D87N501	1	0
A17C04B06D22N501	0	1
A17C04B11D94N502	1	0
A17C05B64D49N502	1	0
A17C05B79D84N502	1	0
A17C06B32D26N502	1	0
A17C06B45D89N501	1	0
A17C06B84D01N501	1	0
A17C09B64D45N501	1	0
A17C10B01D74N502	1	0
A17C10B26D44N502	0	1
A17C10B30D23N501	1	0
A17C10B30D84N501	1	0
A17C10B42D78N501	1	0
A17C10B48D89N502	0	1
A17C10B64D52N502	1	0
A17C10B80D42N501	0	1
A17C11B16D52N501	1	0
A17C11B29D47N502	1	0
A17C12B35D36N501	1	0
A17C12B39D42N501	1	0
A17C12B40D74N502	1	0
A17C12B57D94N501	1	0
A17C13B07D28N501	1	0
A17C13B83D63N501	1	0
A17C14B12D58N502	1	0
A17C14B34D43N502	1	0
A17C14B38D75N502	1	0
A17C15B23D04N502	1	0
A17C15B63D74N502	1	0
A17C15B75D64N502	1	0
A17C15B82D78N502	1	0
A17C15B85D27N502	1	0
A17C16B53D83N502	1	0
A17C16B90D71N502	1	0
A17C16B92D31N501	1	0
A17C17B22D24N502	1	0
A17C17B42D45N502	1	0
A17C17B45D96N502	1	0
A17C17B61D29N502	1	0
A17C18B04D16N501	0	1
A17C18B14D90N501	1	0
A17C18B48D67N501	1	0
A17C18B52D43N502	1	0
A17C19B21D51N502	1	0
A17C19B27D96N501	1	0
A17C19B62D81N502	1	0
A17C19B88D72N502	1	0
A17C19B88D74N501	1	0
A17C20B21D72N501	1	0
A17C20B63D60N502	1	0
A17C20B77D88N501	1	0
A17C20B89D30N501	1	0
A17C20B92D53N501	1	0
A17C20B95D57N501	1	0
A17C21B05D34N501	1	0
A17C21B13D71N502	1	0
A17C21B43D48N502	1	0
A17C21B47D71N502	1	0
A17C21B61D89N502	1	0
A17C21B79D34N502	1	0
A17C22B57D20N501	1	0
A17C22B68D80N501	1	0
A17C22B70D35N501	1	0
A17C22B77D79N502	1	0
A17C22B80D35N501	0	1
A17C22B83D29N501	1	0
A17C22B83D72N502	1	0
A17C22B85D70N502	1	0
A17C23B07D68N502	1	0
A17C23B22D34N502	1	0
A17C23B39D24N502	1	0
A17C23B65D24N502	1	0
A17C24B76D91N502	1	0
A17C25B25D80N502	1	0
A17C25B37D88N502	1	0
A17C25B50D08N502	1	0
A17C25B87D80N502	1	0
A17C26B11D09N502	1	0
A17C26B63D94N501	1	0
A17C26B87D50N502	0	1
A17C27B36D84N502	1	0
A17C27B39D55N502	1	0
A17C27B50D57N502	1	0
A17C28B05D22N502	1	0
A17C28B23D13N502	0	1
A17C28B36D58N502	1	0
A17C28B45D29N502	1	0
A17C29B46D67N502	1	0
A17C29B48D79N502	1	0
A17C29B71D24N501	1	0
A17C29B92D83N502	1	0
A17C29B94D10N501	1	0
A17C30B23D76N502	1	0
A17C31B02D18N501	1	0
A17C31B51D01N501	1	0
A17C32B33D77N501	1	0
A17C33B26D33N502	1	0
A17C33B88D11N502	1	0
A17C34B06D13N501	1	0
A17C34B31D11N502	1	0
A17C34B33D35N501	1	0
A17C34B54D37N501	1	0
A17C34B54D43N501	1	0
A17C34B88D79N502	1	0
A17C35B20D32N501	1	0
A17C35B23D73N502	1	0
A17C35B25D89N502	1	0
A17C35B62D77N501	1	0
A17C35B66D08N502	1	0
A17C35B67D43N501	1	0
A17C36B05D88N502	1	0
A17C36B18D64N502	1	0
A17C36B79D82N501	1	0
A17C37B02D13N502	1	0
A17C37B02D52N502	1	0
A17C37B06D75N501	1	0
A17C37B09D25N502	1	0
A17C37B33D92N502	1	0
A17C37B41D06N502	1	0
A17C37B66D60N501	1	0
A17C37B85D31N502	1	0
A17C38B33D67N502	1	0
A17C38B42D58N502	1	0
A17C38B66D71N502	1	0
A17C38B73D86N502	1	0
A17C40B63D64N501	1	0
A17C40B95D45N502	1	0
A17C41B10D60N502	1	0
A17C41B37D78N502	1	0
A17C42B12D44N502	1	0
A17C43B36D42N501	1	0
A17C43B85D91N501	1	0
A17C44B09D34N502	1	0
A17C44B52D05N502	1	0
A17C44B82D36N502	1	0
A17C44B95D83N501	1	0
A17C45B93D03N501	1	0
A17C47B39D82N502	0	1
A17C48B22D45N502	0	1
A17C48B58D16N501	1	0
A17C49B34D31N502	1	0
A17C49B56D16N502	1	0
A17C49B86D69N502	1	0
A17C50B02D15N502	1	0
A17C50B63D60N502	1	0
A17C50B82D35P00	1	0
A17C50B95D42N502	1	0
A17C51B04D51N502	0	1
A17C51B59D50N501	1	0
A17C51B73D08N502	1	0
A17C51B77D62N501	1	0
A17C52B54D52N502	1	0
A17C53B04D81N502	0	1
A17C53B28D29N502	1	0
A17C53B41D82N501	1	0
A17C53B61D02N502	1	0
A17C54B16D75N501	1	0
A17C54B54D20N502	1	0
A17C54B62D79N502	1	0
A17C54B66D78N501	1	0
A17C54B84D76N502	1	0
A17C55B96D54N502	1	0
A17C56B06D87N502	0	1
A17C56B39D01N502	1	0
A17C56B65D53N502	1	0
A17C56B66D31N502	1	0
A17C57B94D05N502	1	0
A17C58B89D27N501	1	0
A17C59B05D08N502	0	1
A17C59B13D70N502	1	0
A17C59B27D74N501	1	0
A17C59B50D83N501	1	0
A17C59B51D75N502	1	0
A17C59B56D74N502	1	0
A17C59B77D17N502	1	0
A17C61B05D28N502	1	0
A17C61B08D67N501	1	0
A17C61B36D78N501	1	0
A17C61B75D35N501	1	0
A17C62B31D23N502	1	0
A17C62B41D81N501	1	0
A17C62B43D17N501	1	0
A17C62B44D96N502	1	0
A17C62B48D71N502	1	0
A17C62B53D71N502	1	0
A17C62B60D07N501	1	0
A17C63B80D22N502	1	0
A17C63B87D26N502	1	0
A17C64B85D96N502	1	0
A17C65B57D79N502	1	0
A17C66B12D81N501	1	0
A17C66B63D80N501	1	0
A17C66B72D55N501	1	0
A17C67B05D22N502	1	0
A17C67B25D31N501	1	0
A17C68B93D19N502	1	0
A17C69B32D49N502	1	0
A17C69B38D62N502	1	0
A17C69B47D52N502	1	0
A17C69B68D37N502	1	0
A17C70B15D54N502	1	0
A17C70B25D36N502	0	1
A17C70B28D03N501	1	0
A17C70B42D77N502	1	0
A17C70B73D24N501	1	0
A17C70B81D16N502	1	0
A17C70B96D89N501	1	0
A17C71B02D26N501	1	0
A17C71B61D15N501	1	0
A17C71B64D68N501	1	0
A17C71B69D23N502	0	1
A17C71B84D08N502	1	0
A17C73B02D50N502	1	0
A17C73B41D28N502	1	0
A17C73B51D40N501	1	0
A17C73B57D37N501	1	0
A17C73B95D42N502	1	0
A17C74B18D06N502	1	0
A17C74B36D33N502	1	0
A17C74B45D58N501	1	0
A17C74B53D72N502	1	0
A17C75B45D22N502	1	0
A17C75B94D34N502	1	0
A17C75B96D27N502	1	0
A17C76B15D53N501	1	0
A17C76B34D22N501	1	0
A17C76B47D40N502	1	0
A17C76B48D31N501	1	0
A17C76B68D10N501	1	0
A17C76B94D07N501	1	0
A17C77B23D62N502	1	0
A17C77B89D33N502	1	0
A17C78B12D86N502	0	1
A17C78B17D84N501	1	0
A17C78B27D59N501	1	0
A17C78B28D07N501	1	0
A17C78B47D50N502	1	0
A17C79B30D44N501	1	0
A17C79B40D74N501	1	0
A17C80B39D94N501	1	0
A17C81B09D80N502	1	0
A17C81B87D87N502	1	0
A17C82B05D69N502	1	0
A17C82B96D10N501	1	0
A17C84B06D18N502	1	0
A17C84B84D17N501	1	0
A17C86B05D03N502	1	0
A17C86B30D63N502	1	0
A17C86B64D72N501	1	0
A17C86B69D38N502	1	0
A17C86B88D21N502	1	0
A17C86B91D10N501	1	0
A17C87B32D83N501	1	0
A17C89B56D61N501	1	0
A17C90B29D23N502	1	0
A17C90B46D79N502	1	0
A17C91B20D65N501	1	0
A17C91B94D67N501	1	0
A17C92B02D53N501	1	0
A17C92B47D78N502	1	0
A17C93B05D31N502	1	0
A17C93B07D89N501	1	0
A17C93B59D09P999	1	0
A17C93B75D52N502	1	0
A17C94B61D16N502	1	0
A17C94B71D19N502	0	1
A17C96B18D44N502	1	0
A17C96B37D32N501	0	1
A17C96B43D70N501	1	0
A18C01B11D66N501	1	0
A18C01B64D12N502	1	0
A18C02B35D04N502	1	0
A18C02B43D63N502	1	0
A18C02B56D91N502	0	1
A18C02B95D49N502	1	0
A18C03B09D80N502	1	0
A18C07B02D48N502	1	0
A18C07B04D59N501	1	0
A18C09B10D65N501	1	0
A18C09B31D46N501	1	0
A18C10B01D08N502	1	0
A18C10B13D12N501	1	0
A18C10B31D42N502	1	0
A18C10B79D48N502	0	1
A18C10B88D23N502	1	0
A18C10B90D26N502	1	0
A18C11B77D20N501	1	0
A18C11B77D55N502	1	0
A18C11B88D23N502	1	0
A18C12B05D78N502	1	0
A18C12B47D03N502	1	0
A18C12B96D70N502	1	0
A18C13B23D45N502	1	0
A18C14B40D88N501	1	0
A18C14B49D22N502	1	0
A18C14B54D69N502	1	0
A18C14B70D33N502	1	0
A18C14B80D75N502	1	0
A18C15B29D67N502	1	0
A18C16B25D72N502	1	0
A18C16B63D23N502	0	1
A18C16B76D12N502	0	1
A18C16B87D27N502	1	0
A18C16B95D86N502	1	0
A18C17B10D83N501	1	0
A18C17B12D16N501	0	1
A18C17B49D81N502	1	0
A18C17B87D91N502	0	1
A18C18B10D51N501	1	0
A18C18B11D68N502	1	0
A18C18B34D62N502	1	0
A18C18B77D89N502	1	0
A18C18B81D27N501	1	0
A18C18B91D83N501	1	0
A18C19B21D78N502	1	0
A18C19B31D78N502	1	0
A18C19B41D76N502	0	1
A18C19B47D65N502	1	0
A18C19B48D63N502	1	0
A18C19B52D75N502	1	0
A18C19B90D03N502	1	0
A18C19B93D31N502	1	0
A18C19B95D83N501	1	0
A18C20B10D58N501	1	0
A18C20B31D62N501	1	0
A18C20B40D92N502	1	0
A18C20B59D53N501	1	0
A18C20B72D80N501	1	0
A18C20B90D57N501	1	0
A18C21B05D54N502	1	0
A18C21B06D52N501	0	1
A18C21B46D68N502	1	0
A18C21B77D42N502	1	0
A18C22B37D93N501	1	0
A18C22B41D63N501	1	0
A18C22B43D75N502	2	0
A18C22B49D87N501	0	1
A18C22B52D26N502	1	0
A18C22B61D40N502	1	0
A18C22B73D37N501	1	0
A18C23B38D03N502	1	0
A18C24B09D81N501	1	0
A18C24B61D26N502	1	0
A18C25B66D54N502	0	1
A18C26B90D87N502	1	0
A18C26B95D57N502	1	0
A18C27B15D55N502	1	0
A18C27B29D94N502	0	1
A18C27B38D15N502	1	0
A18C27B61D62N502	1	0
A18C27B65D28N501	1	0
A18C27B84D44N502	1	0
A18C27B90D79N502	1	0
A18C27B95D66N501	1	0
A18C28B16D50N502	1	0
A18C28B17D96N502	1	0
A18C28B38D54N502	1	0
A18C28B40D33N502	1	0
A18C28B56D26N502	1	0
A18C28B61D21N501	1	0
A18C28B71D66N501	1	0
A18C28B85D87N502	1	0
A18C29B01D84N502	1	0
A18C29B04D40N502	1	0
A18C29B16D08N502	1	0
A18C29B31D11N502	1	0
A18C29B31D77N501	1	0
A18C29B43D48N502	1	0
A18C29B52D42N501	1	0
A18C29B63D05N502	1	0
A18C29B85D75N501	2	0
A18C30B85D05N502	1	0
A18C31B04D55N502	1	0
A18C31B13D31N502	0	1
A18C31B87D29N502	1	0
A18C31B94D89N502	1	0
A18C32B52D35N501	1	0
A18C33B42D12N502	1	0
A18C33B56D74N501	1	0
A18C33B82D41P999	1	0
A18C33B82D45N502	1	0
A18C34B29D58N501	1	0
A18C34B51D51N502	1	0
A18C34B88D16N501	0	1
A18C35B65D51N502	0	1
A18C35B74D20N502	1	0
A18C36B02D15N501	1	0
A18C36B04D08N501	1	0
A18C36B16D06N502	1	0
A18C36B64D43N502	1	0
A18C36B84D77N502	1	0
A18C36B87D70N502	1	0
A18C36B93D32N502	1	0
A18C37B31D60N502	0	1
A18C37B76D54N502	1	0
A18C38B17D37N502	1	0
A18C38B42D67N501	1	0
A18C38B54D63N502	1	0
A18C38B88D27N502	1	0
A18C38B90D25N502	1	0
A18C39B33D57N501	1	0
A18C40B18D57N501	1	0
A18C40B61D70N502	1	0
A18C40B77D50N502	1	0
A18C40B93D59N502	1	0
A18C41B56D78N502	1	0
A18C41B66D17N501	1	0
A18C41B75D24N501	1	0
A18C43B53D71N502	1	0
A18C43B81D67N502	1	0
A18C44B27D16N502	1	0
A18C44B33D27N502	1	0
A18C44B47D92N502	1	0
A18C44B53D43N502	1	0
A18C44B59D49N502	1	0
A18C44B89D27N502	1	0
A18C45B26D41N501	1	0
A18C45B40D79N502	1	0
A18C45B49D86N502	1	0
A18C47B54D01N501	1	0
A18C48B69D74N502	1	0
A18C49B28D91N502	1	0
A18C49B58D20N501	1	0
A18C49B60D50N501	1	0
A18C50B22D54P999	1	0
A18C50B28D20N501	1	0
A18C50B36D55N502	1	0
A18C51B45D38N502	1	0
A18C52B04D85N502	1	0
A18C53B30D93N501	1	0
A18C53B88D06N502	1	0
A18C54B11D15N502	1	0
A18C54B19D45N501	1	0
A18C54B26D51N501	1	0
A18C54B27D91N501	1	0
A18C55B31D52N501	1	0
A18C55B37D43N501	1	0
A18C55B66D87N502	1	0
A18C55B93D07N501	0	1
A18C56B42D81N502	1	0
A18C56B43D66N502	1	0
A18C56B79D64N502	1	0
A18C57B65D51N502	0	1
A18C58B17D91N501	1	0
A18C58B32D52N502	1	0
A18C58B36D80N501	1	0
A18C59B06D82N502	1	0
A18C59B10D15N501	1	0
A18C59B16D10N502	1	0
A18C59B17D49N502	1	0
A18C59B57D44N502	0	1
A18C60B15D23N502	1	0
A18C60B26D58N501	1	0
A18C62B05D05N502	1	0
A18C62B05D51N502	1	0
A18C62B39D72N501	1	0
A18C62B46D61N502	0	1
A18C62B63D23N502	1	0
A18C62B83D65N501	1	0
A18C64B07D67N501	1	0
A18C64B71D49N502	1	0
A18C65B31D22N501	1	0
A18C66B51D12N501	1	0
A18C67B51D30N502	1	0
A18C67B57D33N502	1	0
A18C67B64D75N502	1	0
A18C68B41D52N502	1	0
A18C68B50D50N501	1	0
A18C68B52D41N502	1	0
A18C68B83D15N501	1	0
A18C69B01D17N502	1	0
A18C69B33D59N502	1	0
A18C69B84D71N502	1	0
A18C70B15D55N502	1	0
A18C70B27D43N501	1	0
A18C73B10D96N502	1	0
A18C73B16D69N502	1	0
A18C73B21D11N502	1	0
A18C73B28D90N502	1	0
A18C73B60D55N502	1	0
A18C73B71D37N501	1	0
A18C74B19D06N502	1	0
A18C74B20D07N502	1	0
A18C74B61D85N502	1	0
A18C75B06D25N502	1	0
A18C75B29D35N502	0	1
A18C75B39D81N501	1	0
A18C75B57D28N501	1	0
A18C76B72D34N501	1	0
A18C76B94D47N502	1	0
A18C78B10D67N502	1	0
A18C78B11D54N502	1	0
A18C78B27D45N501	1	0
A18C78B49D29N501	1	0
A18C78B51D33N501	1	0
A18C78B53D50N502	1	0
A18C79B06D51N502	1	0
A18C79B13D89N501	1	0
A18C79B54D77N502	1	0
A18C80B10D07N502	1	0
A18C80B45D21N502	1	0
A18C80B58D22N501	1	0
A18C80B63D72N501	1	0
A18C80B93D52N501	0	1
A18C81B08D45N502	1	0
A18C81B42D49N501	1	0
A18C82B52D44N501	1	0
A18C84B07D03N501	1	0
A18C84B26D42N502	1	0
A18C85B05D43N502	1	0
A18C85B34D53N502	1	0
A18C86B06D71N502	1	0
A18C86B10D17N501	1	0
A18C86B11D16N501	1	0
A18C86B34D40N502	0	1
A18C86B40D35N502	1	0
A18C86B45D37N502	1	0
A18C86B56D08N502	1	0
A18C86B66D78N501	1	0
A18C86B71D56N501	0	1
A18C86B84D49N502	1	0
A18C87B68D13N502	1	0
A18C87B68D26N502	1	0
A18C88B73D13N502	1	0
A18C88B88D41N501	1	0
A18C89B48D89N502	1	0
A18C90B05D36N502	0	1
A18C90B06D15N501	1	0
A18C91B95D65N502	1	0
A18C92B57D66N502	1	0
A18C92B96D64N501	1	0
A18C93B17D67N502	1	0
A18C93B23D88N502	0	1
A18C93B41D16N501	1	0
A18C94B02D44N502	1	0
A18C94B54D52N501	1	0
A18C95B26D25N502	1	0
A18C95B30D33N501	1	0
A18C95B73D29N501	0	1
A18C95B85D38N502	1	0
A18C95B93D54N502	1	0
A18C95B96D28N502	1	0
A19C02B47D71N502	1	0
A19C03B15D08N502	1	0
A19C03B42D80N501	1	0
A19C03B48D85N502	1	0
A19C03B92D66N502	1	0
A19C05B62D13N502	1	0
A19C05B77D02N502	1	0
A19C06B25D84N502	1	0
A19C06B66D17N501	1	0
A19C06B95D13N502	1	0
A19C07B07D93N502	1	0
A19C07B10D01N502	1	0
A19C09B31D58N502	1	0
A19C10B11D28N502	1	0
A19C10B15D19N502	1	0
A19C10B43D15N501	1	0
A19C10B48D61N501	2	0
A19C10B65D76N501	1	0
A19C10B89D42N501	1	0
A19C10B94D32N501	1	0
A19C11B47D57N502	1	0
A19C11B57D59N502	1	0
A19C11B75D50N502	1	0
A19C11B81D44N502	1	0
A19C12B26D96N502	1	0
A19C12B73D38N501	1	0
A19C13B17D65N502	1	0
A19C13B27D44N502	1	0
A19C13B56D68N502	1	0
A19C13B61D28N502	1	0
A19C14B05D09N502	1	0
A19C14B12D50N502	1	0
A19C14B81D59N502	1	0
A19C14B85D42N502	1	0
A19C14B87D65N501	1	0
A19C17B02D11N502	1	0
A19C17B22D79N502	1	0
A19C17B45D33N501	1	0
A19C17B54D33N502	1	0
A19C17B60D81N501	1	0
A19C18B26D42N502	1	0
A19C18B31D57N502	1	0
A19C18B84D05N502	1	0
A19C19B01D95N502	1	0
A19C19B31D25N502	1	0
A19C19B37D90N502	1	0
A19C19B42D09N502	1	0
A19C19B67D15N502	1	0
A19C19B68D69N502	1	0
A19C19B93D94N501	1	0
A19C21B07D05N502	1	0
A19C21B34D35N501	1	0
A19C21B50D44N502	1	0
A19C21B65D23N501	1	0
A19C22B10D67N502	1	0
A19C22B10D78N501	1	0
A19C22B33D47N501	1	0
A19C22B41D58N502	1	0
A19C22B57D77N502	1	0
A19C23B16D55N502	1	0
A19C23B19D82N501	1	0
A19C23B34D90N502	1	0
A19C25B06D47N502	1	0
A19C25B88D88N502	1	0
A19C26B10D50N502	1	0
A19C26B12D33N502	1	0
A19C26B37D71N502	1	0
A19C26B61D23N502	1	0
A19C26B90D33N502	1	0
A19C27B01D29N502	0	1
A19C27B15D15N502	1	0
A19C27B66D78N502	1	0
A19C27B76D86N502	1	0
A19C28B18D66N502	1	0
A19C28B25D72N502	1	0
A19C28B50D79N502	1	0
A19C28B95D44N501	1	0
A19C29B09D52N502	1	0
A19C29B57D53N502	1	0
A19C29B60D55N502	0	1
A19C30B24D63N501	2	0
A19C30B25D62N502	1	0
A19C30B96D15N501	1	0
A19C31B13D80N502	1	0
A19C31B22D74N501	1	0
A19C31B22D96N502	1	0
A19C31B42D16N502	1	0
A19C31B62D82N502	1	0
A19C31B66D16N502	1	0
A19C31B67D51N501	1	0
A19C33B49D01N502	1	0
A19C33B81D66N501	1	0
A19C33B82D30N502	1	0
A19C33B86D67N501	1	0
A19C34B78D74N502	0	1
A19C35B18D06N501	0	1
A19C36B05D24N502	1	0
A19C36B55D52N502	1	0
A19C36B71D61P00	1	0
A19C36B73D24N502	1	0
A19C36B77D11N501	1	0
A19C37B34D26N501	1	0
A19C37B37D90N502	0	1
A19C37B38D22N501	1	0
A19C37B80D29P999	1	0
A19C37B83D61N501	1	0
A19C38B47D88N502	1	0
A19C38B65D43N501	1	0
A19C39B48D27N502	1	0
A19C40B08D94N501	1	0
A19C40B27D72N502	1	0
A19C40B95D90N502	1	0
A19C41B18D24N502	1	0
A19C41B83D44N502	0	1
A19C42B23D79N502	1	0
A19C42B24D87N502	0	1
A19C42B53D31N502	0	1
A19C43B34D37N501	1	0
A19C44B90D38N502	1	0
A19C44B96D51N501	1	0
A19C45B56D54N502	1	0
A19C45B73D48N502	1	0
A19C45B78D86N501	1	0
A19C45B87D29N502	1	0
A19C47B26D16N501	1	0
A19C47B88D50N501	1	0
A19C48B16D27N502	1	0
A19C48B50D79N502	0	1
A19C49B40D39N501	1	0
A19C49B41D84N501	1	0
A19C49B43D49N502	0	1
A19C50B40D52N501	1	0
A19C50B54D35N501	1	0
A19C51B30D13N502	1	0
A19C53B78D12N501	1	0
A19C53B91D71N501	1	0
A19C54B50D53N502	1	0
A19C55B10D42N501	0	1
A19C55B58D05N502	0	1
A19C56B51D18N502	1	0
A19C56B62D13N502	1	0
A19C57B02D95N502	1	0
A19C57B34D81N501	1	0
A19C58B72D26N501	0	1
A19C58B73D09N501	1	0
A19C58B83D28N501	1	0
A19C58B88D57N501	1	0
A19C58B96D77N502	1	0
A19C59B51D50N501	1	0
A19C60B28D61N502	1	0
A19C60B66D50N501	1	0
A19C61B19D56N501	0	1
A19C62B12D02N502	1	0
A19C62B18D27N502	0	1
A19C62B31D89N502	1	0
A19C62B42D04N501	1	0
A19C62B55D56N502	1	0
A19C62B59D87N502	0	1
A19C64B07D29N502	1	0
A19C64B08D87N502	0	1
A19C64B47D65N501	1	0
A19C64B52D64N502	1	0
A19C65B49D69N502	1	0
A19C65B75D54N501	1	0
A19C66B13D39N502	0	1
A19C66B76D64N502	1	0
A19C67B23D61N502	1	0
A19C67B51D23N502	1	0
A19C67B57D91N502	0	1
A19C67B59D59N502	0	1
A19C67B64D34N501	1	0
A19C67B72D23N501	1	0
A19C68B09D17N501	1	0
A19C69B15D80N502	1	0
A19C69B27D95N502	1	0
A19C69B55D80N502	1	0
A19C69B56D69N502	1	0
A19C69B66D62N501	1	0
A19C69B85D12N502	1	0
A19C70B22D71N501	1	0
A19C70B40D90N502	1	0
A19C70B82D45N502	1	0
A19C71B38D61N502	1	0
A19C71B91D55N502	1	0
A19C73B17D75N501	1	0
A19C73B86D11N502	1	0
A19C74B86D45N502	1	0
A19C75B48D59N502	0	1
A19C76B13D81N501	1	0
A19C76B41D55N501	0	1
A19C77B09D26N501	1	0
A19C77B22D65N502	1	0
A19C77B84D46N501	1	0
A19C78B10D83N501	1	0
A19C78B47D60N501	1	0
A19C78B63D29N501	1	0
A19C78B92D96N502	1	0
A19C79B42D07N501	1	0
A19C79B43D33N502	1	0
A19C79B48D74N502	1	0
A19C79B59D06N501	1	0
A19C79B76D14N502	1	0
A19C80B33D83N501	1	0
A19C81B39D20N502	1	0
A19C81B46D83N502	1	0
A19C82B57D08N501	1	0
A19C82B61D94N501	1	0
A19C84B10D54N502	1	0
A19C84B65D72N501	1	0
A19C85B27D14N502	1	0
A19C85B66D03N501	1	0
A19C85B93D69N501	1	0
A19C86B96D53N502	1	0
A19C90B52D54N501	1	0
A19C90B58D91N502	1	0
A19C91B91D64N501	1	0
A19C93B46D53N501	1	0
A19C94B48D03N502	1	0
A19C95B05D01N502	1	0
A19C95B27D95N502	1	0
A19C95B42D82N502	1	0
A19C95B46D88N501	1	0
A19C95B62D01N501	0	1
A19C96B61D53N502	1	0
A19C96B63D54N502	1	0
A20C01B14D29N501	1	0
A20C01B40D83N502	1	0
A20C01B50D01N502	1	0
A20C02B21D31N502	1	0
A20C02B41D85N502	1	0
A20C03B27D67N501	1	0
A20C03B29D44N501	1	0
A20C03B79D50N501	1	0
A20C03B81D74N502	1	0
A20C04B31D71N502	1	0
A20C05B29D03N502	1	0
A20C05B52D26N502	1	0
A20C06B02D56N502	1	0
A20C06B09D55N502	1	0
A20C06B17D93N502	1	0
A20C06B45D23N501	1	0
A20C06B59D57N502	1	0
A20C06B95D74N502	1	0
A20C07B02D86N502	1	0
A20C09B94D80N501	1	0
A20C10B05D66N502	1	0
A20C10B33D80N501	1	0
A20C10B60D37N502	1	0
A20C10B90D92N501	1	0
A20C11B46D62N502	1	0
A20C11B50D69N501	1	0
A20C13B31D85N502	1	0
A20C13B32D79N501	1	0
A20C13B65D14N501	1	0
A20C13B87D86N502	1	0
A20C14B03D34N502	1	0
A20C14B27D59N502	1	0
A20C14B32D44N502	1	0
A20C14B53D58N502	1	0
A20C15B18D77N501	1	0
A20C15B77D10N502	1	0
A20C16B34D87N502	0	1
A20C16B86D33N502	1	0
A20C17B10D80N502	0	1
A20C17B47D88N501	1	0
A20C17B92D20N502	1	0
A20C18B15D05N502	1	0
A20C18B51D88N502	2	0
A20C18B82D90N501	1	0
A20C18B94D51N502	1	0
A20C19B28D57N501	1	0
A20C19B34D85N501	1	0
A20C19B47D32N502	1	0
A20C19B53D93N502	1	0
A20C20B04D78N502	1	0
A20C20B20D24N502	1	0
A20C20B38D73N501	1	0
A20C20B65D50N501	1	0
A20C21B15D11N502	1	0
A20C21B54D78N502	1	0
A20C21B58D08N502	1	0
A20C21B78D70N502	1	0
